itemId,chunkFile,chunkIndex,clinical_focus,rationaleSource,rationaleInjected,rationaleTopicSnippet,exactIdMatch,placeholderBefore
nexus_clinical_judgment_1776516670126_473_pugc,data-bank/questions/q-chunk-063.json,46,Sickle Cell Crisis,PRESERVED_EXISTING_FINAL,false,"A: Premature to give meds without full assessment, especiall",true,false
nexus_generate_solutions_1776514649464_234_qdgv,data-bank/questions/q-chunk-063.json,47,Chronic Kidney Disease,PRESERVED_EXISTING_FINAL,false,A: Administering same dose without assessment is inappropria,true,false
nexus_clinical_judgment_1776515778893_145_gkbr,data-bank/questions/q-chunk-064.json,3,Stroke / CVA,PRESERVED_EXISTING_FINAL,false,Option B addresses the most urgent concern. Confusion could ,true,false
nexus_clinical_judgment_1776515727117_86_ygfa,data-bank/questions/q-chunk-064.json,6,Pneumonia,PRESERVED_EXISTING_FINAL,false,A: Lorazepam not indicated without agitation/seizure. B: Cor,true,false
nexus_clinical_judgment_1776516329437_126_dyys,data-bank/questions/q-chunk-064.json,9,Hypertensive Crisis,PRESERVED_EXISTING_FINAL,false,A: Incorrect. Flat position may increase discomfort post-hip,true,false
nexus_clinical_judgment_1776515778936_138_rnts,data-bank/questions/q-chunk-064.json,10,Parkinson's Disease,PRESERVED_EXISTING_FINAL,false,B is correct. Opioid is due and indicated. A is premature. C,true,false
nexus_generate_solutions_1776514433389_24_raup,data-bank/questions/q-chunk-064.json,14,Chronic Kidney Disease,PRESERVED_EXISTING_FINAL,false,"B addresses ileus directly. A is symptomatic, may worsen. C ",true,false
nexus_clinical_judgment_1776515679470_38_dyju,data-bank/questions/q-chunk-064.json,16,Post-op Cholecystectomy,PRESERVED_EXISTING_FINAL,false,Option B directly addresses the patient's immediate need for,true,false
nexus_clinical_judgment_1776515850783_223_dfmw,data-bank/questions/q-chunk-064.json,18,Heart Failure,PRESERVED_EXISTING_FINAL,false,Option B is the priority. It ensures a thorough understandin,true,false
nexus_gen_evaluate_outcomes_1776453167680_36_magiv,data-bank/questions/q-chunk-064.json,20,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,"Urine output >30 mL/hr shows kidneys are perfusing well, ind",true,false
nexus_gen_evaluate_outcomes_1776453478454_59_6fcqs,data-bank/questions/q-chunk-064.json,22,Medication Error / Overdose,PRESERVED_EXISTING_FINAL,false,Option B directly addresses the client's subjective pain rep,true,false
nexus_clinical_judgment_1776516142529_529_gkxu,data-bank/questions/q-chunk-064.json,27,Pneumonia,PRESERVED_EXISTING_FINAL,false,"A: Rushing increases error. B: Correct, two IDs critical. C:",true,false
nexus_analyze_cues_1776514909635_113_ecqi,data-bank/questions/q-chunk-064.json,28,Anaphylaxis,PRESERVED_EXISTING_FINAL,false,"Option B emphasizes comprehensive assessment, which is param",true,false
nexus_gen_recognize_cues_1776452536825_56_z70ls,data-bank/questions/q-chunk-064.json,30,Anaphylaxis,PRESERVED_EXISTING_FINAL,false,"Output of 600 mL/24 hr is significantly low, indicating pote",true,false
nexus_clinical_judgment_1776516396765_198_vesl,data-bank/questions/q-chunk-064.json,32,Bowel Obstruction,PRESERVED_EXISTING_FINAL,false,"A: Reactive, increases fall risk. B: Proactive, safe, meets ",true,false
nexus_gen_evaluate_outcomes_1776451933669_44_tcuc5,data-bank/questions/q-chunk-064.json,33,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Low urine output (25 mL/hr) indicates potential acute kidney,true,false
nexus_gen_evaluate_outcomes_1776451933466_72_rvb5h,data-bank/questions/q-chunk-064.json,34,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,"Urine output <30 mL/hr for 4 hours is oliguria, indicating p",true,false
nexus_gen_evaluate_outcomes_1776451936906_122_aaxwu,data-bank/questions/q-chunk-064.json,35,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,"Urine output of 40 mL/hr exceeds the minimum 30 mL/hr, indic",true,false
nexus_gen_evaluate_outcomes_1776451940820_241_yzu3l,data-bank/questions/q-chunk-064.json,41,Sickle Cell Crisis,PRESERVED_EXISTING_FINAL,false,"A normal BUN reflects adequate renal perfusion and function,",true,false
nexus_clinical_judgment_1776516425530_219_wgzm,data-bank/questions/q-chunk-064.json,42,Bowel Obstruction,PRESERVED_EXISTING_FINAL,false,A: Patient's pain and limited mobility make independent self,true,false
nexus_analyze_cues_1776515018182_214_popi,data-bank/questions/q-chunk-064.json,44,Wound Infection,PRESERVED_EXISTING_FINAL,false,Option B identifies key physical cues for serious complicati,true,false
nexus_clinical_judgment_1776515969163_338_gkjf,data-bank/questions/q-chunk-064.json,49,Chronic Kidney Disease,PRESERVED_EXISTING_FINAL,false,Option B is priority for potential post-op ileus. Other opti,true,false
nexus_generate_solutions_1776514448505_32_mmop,data-bank/questions/q-chunk-065.json,3,Acute Kidney Injury (AKI),PRESERVED_EXISTING_FINAL,false,"A: Addresses nausea, but pain (6/10) is a higher priority re",true,false
nexus_clinical_judgment_1776516318952_119_lywp,data-bank/questions/q-chunk-065.json,5,Stroke / CVA,PRESERVED_EXISTING_FINAL,false,"Option B provides direct, safe, and effective non-pharmacolo",true,false
nexus_clinical_judgment_1776515863839_235_nstj,data-bank/questions/q-chunk-065.json,6,Burns,PRESERVED_EXISTING_FINAL,false,B is correct. Notifying the HCP is priority when interventio,true,false
nexus_gen_evaluate_outcomes_1776452726897_286_7xi87,data-bank/questions/q-chunk-065.json,8,HIV / AIDS Complications,PRESERVED_EXISTING_FINAL,false,Increasing pain (7/10) is a red flag indicating potential co,true,false
nexus_gen_evaluate_outcomes_1776451944683_357_luygb,data-bank/questions/q-chunk-065.json,17,Total Knee Replacement,PRESERVED_EXISTING_FINAL,false,"Urine output of 45 mL/hr is within the expected range, indic",true,false
nexus_analyze_cues_1776514828227_26_oumb,data-bank/questions/q-chunk-065.json,19,Acute Kidney Injury (AKI),PRESERVED_EXISTING_FINAL,false,Option B addresses immediate respiratory distress and hypoxe,true,false
nexus_gen_analyze_cues_1776452634586_93_s80bf,data-bank/questions/q-chunk-065.json,23,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,Absent bowel sounds and distention directly indicate impaire,true,false
3201cfb4-ac17-46f3-b83b-22e0e3d73182,data-bank/questions/q-chunk-065.json,24,Acute Coronary Syndrome / MI,PRESERVED_EXISTING_FINAL,false,"Severe, crushing chest pain radiating to the left arm is a c",true,false
nexus_clinical_judgment_1776516321408_120_adqo,data-bank/questions/q-chunk-065.json,26,Liver Failure / Cirrhosis,PRESERVED_EXISTING_FINAL,false,"Option B allows individualized, patient-centered care. Other",true,false
nexus_clinical_judgment_1776515741592_103_nrmv,data-bank/questions/q-chunk-065.json,27,Trauma / Multiple Injuries,PRESERVED_EXISTING_FINAL,false,Option B addresses essential patient education for safe disc,true,false
nexus_gen_evaluate_outcomes_1776451933360_0_yqmvz,data-bank/questions/q-chunk-065.json,29,Acute Coronary Syndrome / MI,PRESERVED_EXISTING_FINAL,false,"Light, progressive exercise is a key component of post-MI re",true,false
nexus_gen_evaluate_outcomes_1776451936934_145_r6p8p,data-bank/questions/q-chunk-065.json,34,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Urine output of at least 30 mL/hr indicates sufficient kidne,true,false
nexus_gen_evaluate_outcomes_1776451942741_200_fc7c7,data-bank/questions/q-chunk-065.json,36,Parkinson's Disease,PRESERVED_EXISTING_FINAL,false,Passing flatus and hunger are direct indicators of returning,true,false
nexus_gen_evaluate_outcomes_1776451940968_257_q8hbx,data-bank/questions/q-chunk-065.json,37,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,A urine output of 40 mL/hr indicates effective renal perfusi,true,false
nexus_gen_evaluate_outcomes_1776451943508_299_3bi7k,data-bank/questions/q-chunk-065.json,38,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Low urine output (25 mL/hr) requires prompt notification of ,true,false
nexus_gen_evaluate_outcomes_1776451946421_387_vdx8w,data-bank/questions/q-chunk-065.json,40,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Assessing for dehydration helps differentiate between preren,true,false
nexus_gen_evaluate_outcomes_1776452157129_57_pik5o,data-bank/questions/q-chunk-065.json,42,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Normal urine specific gravity (1.005-1.030) indicates health,true,false
nexus_clinical_judgment_1776516164364_553_hntf,data-bank/questions/q-chunk-065.json,43,Pancreatitis,PRESERVED_EXISTING_FINAL,false,Option B directly addresses critical post-op TKA goals: mobi,true,false
nexus_gen_evaluate_outcomes_1776452153981_131_m8csx,data-bank/questions/q-chunk-065.json,44,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Low urine output (oliguria) is a critical finding requiring ,true,false
nexus_gen_evaluate_outcomes_1776452164508_345_jgq5r,data-bank/questions/q-chunk-065.json,46,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,A positive fluid balance of 1150 mL in 24 hours warrants fur,true,false
nexus_gen_generate_solutions_1776452473492_89_1se4r,data-bank/questions/q-chunk-065.json,49,Surgical Site Infection / Wound Infection,PRESERVED_EXISTING_FINAL,false,Covering the wound with sterile saline-soaked gauze protects,true,false
nexus_gen_recognize_cues_1776452536886_80_a3ezr,data-bank/questions/q-chunk-066.json,4,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,"Absent bowel sounds and distension are key cues for ileus, r",true,false
nexus_clinical_judgment_1776516671630_479_krhz,data-bank/questions/q-chunk-066.json,5,Liver Failure / Cirrhosis,PRESERVED_EXISTING_FINAL,false,Repositioning (B) directly reduces pressure. Barrier cream (,true,false
nexus_gen_recognize_cues_1776452539860_149_tgvl7,data-bank/questions/q-chunk-066.json,7,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,Absent pedal pulse indicates impaired perfusion to the extre,true,false
nexus_gen_evaluate_outcomes_1776451933623_107_b3k4z,data-bank/questions/q-chunk-066.json,9,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,30 mL/hr is the standard minimum for adequate kidney perfusi,true,false
nexus_gen_analyze_cues_1776452635331_91_3ywk8,data-bank/questions/q-chunk-066.json,12,Deep Vein Thrombosis / PE,PRESERVED_EXISTING_FINAL,false,Notifying the provider is crucial for prompt diagnosis and t,true,false
nexus_multip_new_5c0e,data-bank/questions/q-chunk-066.json,16,Heart Failure / Fluid Volume Excess,PRESERVED_EXISTING_FINAL,false,The highlighted cues represent the most abnormal or time-sen,true,false
nexus_gen_evaluate_outcomes_1776453171220_130_9xqam,data-bank/questions/q-chunk-066.json,19,Total Knee Replacement,PRESERVED_EXISTING_FINAL,false,A positive fluid balance indicates potential for fluid overl,true,false
nexus_gen_evaluate_outcomes_1776453175128_273_lmgyy,data-bank/questions/q-chunk-066.json,21,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Adequate urine output indicates stable renal perfusion and f,true,false
nexus_gen_evaluate_outcomes_1776453489640_359_2l0uv,data-bank/questions/q-chunk-066.json,27,Total Knee Replacement,PRESERVED_EXISTING_FINAL,false,A pain score of 2/10 and comfortable resting indicate succes,true,false
nexus_generate_solutions_1776514475202_68_oimb,data-bank/questions/q-chunk-066.json,31,Multiple Sclerosis,PRESERVED_EXISTING_FINAL,false,Option B addresses immediate problem of bowel distension and,true,false
nexus_generate_solutions_1776514630106_212_vlpp,data-bank/questions/q-chunk-066.json,35,Transfusion Reaction,PRESERVED_EXISTING_FINAL,false,"Option B directly addresses dilutional hyponatremia. A, C, D",true,false
nexus_generate_solutions_1776514665880_249_tvhj,data-bank/questions/q-chunk-066.json,36,Major Depressive Disorder,PRESERVED_EXISTING_FINAL,false,"Option B directly addresses rehydration. A, C, D would exace",true,false
nexus_generate_solutions_1776514702459_284_crcw,data-bank/questions/q-chunk-066.json,38,Pneumonia,PRESERVED_EXISTING_FINAL,false,Furosemide addresses fluid overload. Others inappropriate or,true,false
nexus_generate_solutions_1776514733098_313_mjnw,data-bank/questions/q-chunk-066.json,39,Sickle Cell Crisis,PRESERVED_EXISTING_FINAL,false,"IV fluids treat hypovolemia directly, which is the most acut",true,false
nexus_generate_solutions_1776514750484_333_ptit,data-bank/questions/q-chunk-066.json,40,Bowel Obstruction,PRESERVED_EXISTING_FINAL,false,Option B is priority. IV potassium is vital for quick correc,true,false
nexus_multip_disaster_c322,data-bank/questions/q-chunk-066.json,41,Disaster Triage (START Method); Mass Casualty Incident (MCI),PRESERVED_EXISTING_FINAL,false,The START triage method categorizes victims based on their a,true,false
nexus_multip_chartexh_9ad6,data-bank/questions/q-chunk-066.json,43,Total Parenteral Nutrition (TPN) and Hepatic Encephalopathy in Liver Failure,PRESERVED_EXISTING_FINAL,false,In a patient with hepatic failure receiving Total Parenteral,true,false
nexus_gen_evaluate_outcomes_1776452727206_281_s6ql5,data-bank/questions/q-chunk-067.json,1,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Adequate urine output indicates sufficient renal perfusion; ,true,false
nexus_bow_new_12de,data-bank/questions/q-chunk-067.json,4,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,"Acute Myocardial Infarction (AMI), particularly STEMI, resul",true,false
nexus_bow_new_e6b0,data-bank/questions/q-chunk-067.json,6,Acute Coronary Syndrome (ACS),PRESERVED_EXISTING_FINAL,false,The immediate priority after ensuring ABCs for a patient pre,true,false
nexus_bow_new_b536,data-bank/questions/q-chunk-067.json,7,Acute Exacerbation of Chronic Obstructive Pulmonary Disease (COPD),PRESERVED_EXISTING_FINAL,false,The patient's oxygen saturation of 88% on 2 L/min nasal cann,true,false
nexus_multip_rebuilt_4348,data-bank/questions/q-chunk-067.json,10,Acute Decompensated Heart Failure (ADHF) post Myocardial Infarction (MI),PRESERVED_EXISTING_FINAL,false,The most concerning findings requiring immediate interventio,true,false
nexus_multip_new_b71f,data-bank/questions/q-chunk-067.json,13,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,The client's SpO2 of 88% on room air indicates severe hypoxe,true,false
nexus_gen_evaluate_outcomes_1776452153922_137_gt89b,data-bank/questions/q-chunk-067.json,25,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Consistent urine output above 30 mL/hr indicates effective r,true,false
nexus_bow_sicklece_0409,data-bank/questions/q-chunk-067.json,30,Sickle Cell Crisis (Vaso-occlusive Crisis),PRESERVED_EXISTING_FINAL,false,The immediate priority for a client experiencing a sickle ce,true,false
nexus_bow_thyroids_32b1,data-bank/questions/q-chunk-067.json,31,Thyroid Storm (Thyrotoxic Crisis),PRESERVED_EXISTING_FINAL,false,The correct answer is administering Propranolol (Inderal). I,true,false
nexus_bow_new_eb20,data-bank/questions/q-chunk-067.json,32,Acute Coronary Syndrome (ACS),PRESERVED_EXISTING_FINAL,false,"In a patient with suspected Acute Coronary Syndrome (ACS), i",true,false
nexus_bow_ngn_4823,data-bank/questions/q-chunk-067.json,34,Acute Decompensated Heart Failure (ADHF) with Pulmonary Edema,PRESERVED_EXISTING_FINAL,false,The client is experiencing acute pulmonary edema secondary t,true,false
nexus_bow_new_b089,data-bank/questions/q-chunk-067.json,36,Acute Exacerbation of Chronic Obstructive Pulmonary Disease (COPD),PRESERVED_EXISTING_FINAL,false,The most critical finding requiring immediate intervention i,true,false
nexus_bow_bowtiepe_01dc,data-bank/questions/q-chunk-067.json,37,Penicillin Allergy Cross-Sensitivity and Anaphylaxis Prevention,PRESERVED_EXISTING_FINAL,false,Penicillins and cephalosporins share a common beta-lactam ri,true,false
nexus_bow_ngn_56f2,data-bank/questions/q-chunk-067.json,38,"Bipolar I Disorder, Manic Episode, Acute",PRESERVED_EXISTING_FINAL,false,"The client's grandiosity, impulsivity, and decreased need fo",true,false
nexus_bow_bowtiepe_783e,data-bank/questions/q-chunk-067.json,40,"Acute Increased Intracranial Pressure (ICP) in a Pediatric Patient, Suspected Lead Toxicity",PRESERVED_EXISTING_FINAL,false,"The patient's presentation (persistent headache, projectile ",true,false
nexus_bow_bowtieca_71f1,data-bank/questions/q-chunk-067.json,46,Acute Coronary Syndrome (ACS) - Unstable Angina,PRESERVED_EXISTING_FINAL,false,In a client presenting with suspected Acute Coronary Syndrom,true,false
nexus_bow_bowtieic_ec24,data-bank/questions/q-chunk-067.json,47,Increased Intracranial Pressure (ICP) and Cushing's Triad indicating impending brain herniation,PRESERVED_EXISTING_FINAL,false,The client's presentation of hypertension with a widening pu,true,false
